,ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,remoto,empresa,tamanho_empresa,residencia_iso3
8437,2025,senior,integral,Solutions Architect,48450,USD,48450,US,remoto,US,media,USA
8438,2025,junior,integral,Analyst,50000,GBP,63291,GB,remoto,GB,media,GBR
8439,2025,junior,integral,Analyst,30000,GBP,37974,GB,remoto,GB,media,GBR
8440,2025,pleno,integral,Researcher,151000,USD,151000,US,presencial,US,media,USA
8441,2025,pleno,integral,Researcher,116000,USD,116000,US,presencial,US,media,USA
8442,2025,pleno,contrato,Software Engineer,138000,USD,138000,US,remoto,US,media,USA
8443,2025,pleno,contrato,Software Engineer,121000,USD,121000,US,remoto,US,media,USA
8444,2025,pleno,integral,Software Engineer,180000,USD,180000,US,presencial,US,media,USA
8445,2025,pleno,integral,Software Engineer,100000,USD,100000,US,presencial,US,media,USA
8446,2025,pleno,integral,Software Engineer,225000,USD,225000,US,presencial,US,media,USA
8447,2025,pleno,integral,Software Engineer,90000,USD,90000,US,presencial,US,media,USA
8448,2025,senior,integral,Analyst,104000,USD,104000,US,presencial,US,media,USA
8449,2025,senior,integral,Analyst,94000,USD,94000,US,presencial,US,media,USA
8450,2025,senior,integral,Developer,165300,USD,165300,US,presencial,US,media,USA
8451,2025,senior,integral,Developer,110200,USD,110200,US,presencial,US,media,USA
8452,2025,senior,integral,Analyst,121440,USD,121440,US,presencial,US,media,USA
8453,2025,senior,integral,Analyst,82720,USD,82720,US,presencial,US,media,USA
8454,2025,senior,integral,Data Specialist,133400,USD,133400,US,presencial,US,media,USA
8455,2025,senior,integral,Data Specialist,98600,USD,98600,US,presencial,US,media,USA
8456,2025,pleno,integral,Engineer,122979,USD,122979,US,remoto,US,media,USA
8457,2025,pleno,integral,Engineer,98383,USD,98383,US,remoto,US,media,USA
8458,2025,pleno,integral,Associate,134309,USD,134309,US,presencial,US,media,USA
8459,2025,pleno,integral,Associate,86651,USD,86651,US,presencial,US,media,USA
8460,2025,senior,integral,Manager,132600,USD,132600,US,remoto,US,media,USA
8461,2025,senior,integral,Manager,102000,USD,102000,US,remoto,US,media,USA
8462,2025,pleno,integral,Manager,161428,USD,161428,AU,presencial,AU,media,AUS
8463,2025,pleno,integral,Manager,155969,USD,155969,AU,presencial,AU,media,AUS
8464,2025,pleno,integral,Data Engineer,130000,USD,130000,US,presencial,US,media,USA
8465,2025,pleno,integral,Data Engineer,90000,USD,90000,US,presencial,US,media,USA
8466,2025,senior,integral,Data Engineer,178100,USD,178100,US,presencial,US,media,USA
8467,2025,senior,integral,Data Engineer,106400,USD,106400,US,presencial,US,media,USA
8468,2025,senior,integral,Data Engineer,233800,USD,233800,US,presencial,US,media,USA
8469,2025,senior,integral,Data Engineer,204900,USD,204900,US,presencial,US,media,USA
8470,2025,senior,integral,Data Engineer,264700,USD,264700,US,presencial,US,media,USA
8471,2025,senior,integral,Data Engineer,142500,USD,142500,US,presencial,US,media,USA
8472,2025,senior,integral,Data Scientist,355000,USD,355000,US,presencial,US,media,USA
8473,2025,senior,integral,Data Scientist,194000,USD,194000,US,presencial,US,media,USA
8474,2025,pleno,integral,Data Scientist,90000,USD,90000,US,presencial,US,media,USA
8475,2025,pleno,integral,Data Scientist,80000,USD,80000,US,presencial,US,media,USA
8476,2025,pleno,integral,Data Scientist,92583,USD,92583,US,presencial,US,media,USA
8477,2025,pleno,integral,Data Scientist,55549,USD,55549,US,presencial,US,media,USA
8478,2025,senior,integral,Data Scientist,216150,USD,216150,US,presencial,US,media,USA
8479,2025,senior,integral,Data Scientist,123600,USD,123600,US,presencial,US,media,USA
8480,2025,pleno,integral,Data Scientist,132600,USD,132600,US,remoto,US,media,USA
8481,2025,pleno,integral,Data Scientist,102000,USD,102000,US,remoto,US,media,USA
8482,2025,pleno,integral,Applied Scientist,258000,USD,258000,US,presencial,US,media,USA
8483,2025,pleno,integral,Applied Scientist,100600,USD,100600,US,presencial,US,media,USA
8484,2025,senior,integral,Product Manager,385320,USD,385320,US,presencial,US,media,USA
8485,2025,senior,integral,Product Manager,207480,USD,207480,US,presencial,US,media,USA
8486,2025,senior,integral,Product Manager,385320,USD,385320,US,presencial,US,media,USA
8487,2025,senior,integral,Product Manager,207480,USD,207480,US,presencial,US,media,USA
8488,2025,senior,integral,Product Manager,385320,USD,385320,US,presencial,US,media,USA
8489,2025,senior,integral,Product Manager,207480,USD,207480,US,presencial,US,media,USA
8490,2025,senior,integral,Product Manager,329290,USD,329290,US,presencial,US,media,USA
8491,2025,senior,integral,Product Manager,177310,USD,177310,US,presencial,US,media,USA
8492,2025,pleno,integral,Manager,254000,USD,254000,US,presencial,US,media,USA
8493,2025,pleno,integral,Manager,152400,USD,152400,US,presencial,US,media,USA
8494,2025,pleno,integral,Research Engineer,258000,USD,258000,US,presencial,US,media,USA
8495,2025,pleno,integral,Research Engineer,100600,USD,100600,US,presencial,US,media,USA
8496,2025,senior,integral,Engineer,254000,USD,254000,CA,remoto,CA,media,CAN
8497,2025,senior,integral,Engineer,152000,USD,152000,CA,remoto,CA,media,CAN
8498,2025,senior,integral,Software Engineer,244000,USD,244000,US,presencial,US,media,USA
8499,2025,senior,integral,Software Engineer,166000,USD,166000,US,presencial,US,media,USA
8500,2025,senior,integral,Manager,147000,USD,147000,US,presencial,US,media,USA
8501,2025,senior,integral,Manager,31000,USD,31000,US,presencial,US,media,USA
8502,2025,senior,integral,Software Engineer,164600,USD,164600,US,presencial,US,media,USA
8503,2025,senior,integral,Software Engineer,144200,USD,144200,US,presencial,US,media,USA
8504,2025,senior,integral,Data Modeler,127850,USD,127850,US,presencial,US,media,USA
8505,2025,senior,integral,Data Modeler,76400,USD,76400,US,presencial,US,media,USA
8506,2025,junior,integral,Data Analyst,29188,GBP,36946,GB,presencial,GB,media,GBR
8507,2025,junior,integral,Data Analyst,21891,GBP,27710,GB,presencial,GB,media,GBR
8508,2025,junior,integral,Data Analyst,98120,USD,98120,US,presencial,US,media,USA
8509,2025,junior,integral,Data Analyst,75820,USD,75820,US,presencial,US,media,USA
8510,2025,senior,integral,Data Analyst,108400,USD,108400,US,presencial,US,media,USA
8511,2025,senior,integral,Data Analyst,77400,USD,77400,US,presencial,US,media,USA
8512,2025,junior,integral,Data Analyst,180800,USD,180800,US,presencial,US,media,USA
8513,2025,junior,integral,Data Analyst,144000,USD,144000,US,presencial,US,media,USA
8514,2025,junior,integral,Data Analyst,90600,USD,90600,US,remoto,US,media,USA
8515,2025,junior,integral,Data Analyst,69700,USD,69700,US,remoto,US,media,USA
8516,2025,pleno,integral,Data Analyst,100000,USD,100000,US,presencial,US,media,USA
8517,2025,pleno,integral,Data Analyst,95000,USD,95000,US,presencial,US,media,USA
8518,2025,pleno,integral,Data Analyst,75000,USD,75000,US,presencial,US,media,USA
8519,2025,pleno,integral,Data Analyst,56500,USD,56500,US,presencial,US,media,USA
8520,2025,senior,integral,Postdoctoral Fellow,120000,USD,120000,US,presencial,US,media,USA
8521,2025,senior,integral,Postdoctoral Fellow,110000,USD,110000,US,presencial,US,media,USA
8522,2025,senior,integral,Postdoctoral Fellow,120000,USD,120000,US,presencial,US,media,USA
8523,2025,senior,integral,Postdoctoral Fellow,110000,USD,110000,US,presencial,US,media,USA
8524,2025,senior,integral,Post Doctoral Fellow,120000,USD,120000,US,presencial,US,media,USA
8525,2025,senior,integral,Post Doctoral Fellow,110000,USD,110000,US,presencial,US,media,USA
8526,2025,pleno,integral,Platform Engineer,334000,USD,334000,US,presencial,US,media,USA
8527,2025,pleno,integral,Platform Engineer,228000,USD,228000,US,presencial,US,media,USA
8528,2025,senior,integral,Data Product Manager,260520,USD,260520,US,presencial,US,media,USA
8529,2025,senior,integral,Data Product Manager,140280,USD,140280,US,presencial,US,media,USA
8530,2025,pleno,integral,Research Associate,46735,GBP,59158,GB,presencial,GB,media,GBR
8531,2025,pleno,integral,Research Associate,37174,GBP,47055,GB,presencial,GB,media,GBR
8532,2025,senior,integral,Machine Learning Engineer,273900,USD,273900,US,presencial,US,media,USA
8533,2025,senior,integral,Machine Learning Engineer,147500,USD,147500,US,presencial,US,media,USA
8534,2025,pleno,integral,Business Intelligence Analyst,153000,USD,153000,US,presencial,US,media,USA
8535,2025,pleno,integral,Business Intelligence Analyst,107000,USD,107000,US,presencial,US,media,USA
8536,2025,senior,integral,Researcher,187000,USD,187000,US,remoto,US,media,USA
8537,2025,senior,integral,Researcher,103000,USD,103000,US,remoto,US,media,USA
8538,2025,junior,integral,Director,218000,USD,218000,US,presencial,US,media,USA
8539,2025,junior,integral,Director,103000,USD,103000,US,presencial,US,media,USA
8540,2025,senior,integral,Software Engineer,185150,USD,185150,US,presencial,US,media,USA
8541,2025,senior,integral,Software Engineer,136850,USD,136850,US,presencial,US,media,USA
8542,2025,junior,integral,Business Analyst,75000,USD,75000,US,presencial,US,media,USA
8543,2025,junior,integral,Business Analyst,75000,USD,75000,US,presencial,US,media,USA
8544,2025,pleno,integral,Consultant,110000,USD,110000,US,remoto,US,media,USA
8545,2025,pleno,integral,Consultant,85000,USD,85000,US,remoto,US,media,USA
8546,2025,pleno,integral,Software Engineer,159850,USD,159850,US,presencial,US,media,USA
8547,2025,pleno,integral,Software Engineer,96050,USD,96050,US,presencial,US,media,USA
8548,2025,senior,integral,Manager,207500,USD,207500,US,remoto,US,media,USA
8549,2025,senior,integral,Manager,115500,USD,115500,US,remoto,US,media,USA
8550,2025,pleno,integral,Postdoctoral Researcher,64000,USD,64000,US,presencial,US,media,USA
8551,2025,pleno,integral,Postdoctoral Researcher,61000,USD,61000,US,presencial,US,media,USA
8552,2025,senior,integral,Engineer,166000,USD,166000,US,presencial,US,media,USA
8553,2025,senior,integral,Engineer,104000,USD,104000,US,presencial,US,media,USA
8554,2025,senior,integral,Architect,172590,USD,172590,US,presencial,US,media,USA
8555,2025,senior,integral,Architect,133365,USD,133365,US,presencial,US,media,USA
8556,2025,senior,integral,Engineer,183000,USD,183000,US,presencial,US,media,USA
8557,2025,senior,integral,Engineer,125000,USD,125000,US,presencial,US,media,USA
8558,2025,pleno,integral,Analyst,87800,USD,87800,US,remoto,US,media,USA
8559,2025,pleno,integral,Analyst,70200,USD,70200,US,remoto,US,media,USA
8560,2025,senior,integral,Research Scientist,337000,USD,337000,US,presencial,US,media,USA
8561,2025,senior,integral,Research Scientist,184000,USD,184000,US,presencial,US,media,USA
8562,2025,senior,integral,Software Engineer,224000,USD,224000,US,presencial,US,media,USA
8563,2025,senior,integral,Software Engineer,150000,USD,150000,US,presencial,US,media,USA
8564,2025,senior,integral,Engineer,331200,USD,331200,US,presencial,US,media,USA
8565,2025,senior,integral,Engineer,163000,USD,163000,US,presencial,US,media,USA
8566,2025,senior,integral,Data Scientist,385320,USD,385320,US,presencial,US,media,USA
8567,2025,senior,integral,Data Scientist,207480,USD,207480,US,presencial,US,media,USA
8568,2025,senior,integral,Data Scientist,329290,USD,329290,US,presencial,US,media,USA
8569,2025,senior,integral,Data Scientist,177310,USD,177310,US,presencial,US,media,USA
8570,2025,senior,integral,Engineer,276100,USD,276100,US,presencial,US,media,USA
8571,2025,senior,integral,Engineer,188250,USD,188250,US,presencial,US,media,USA
8572,2025,senior,integral,Data Engineer,204800,USD,204800,US,presencial,US,media,USA
8573,2025,senior,integral,Data Engineer,122900,USD,122900,US,presencial,US,media,USA
8574,2025,senior,integral,Data Governance,51240,EUR,53936,AT,presencial,AT,media,AUT
8575,2025,senior,integral,Data Governance,51240,EUR,53936,AT,presencial,AT,media,AUT
8576,2025,junior,integral,Data Analyst,179900,USD,179900,US,presencial,US,media,USA
8577,2025,junior,integral,Data Analyst,107900,USD,107900,US,presencial,US,media,USA
8578,2025,junior,integral,Data Analyst,165143,USD,165143,US,presencial,US,media,USA
8579,2025,junior,integral,Data Analyst,115143,USD,115143,US,presencial,US,media,USA
8580,2025,junior,integral,Data Analyst,25000,GBP,31645,GB,presencial,GB,media,GBR
8581,2025,junior,integral,Data Analyst,25000,GBP,31645,GB,presencial,GB,media,GBR
8582,2025,senior,integral,Engineer,273930,USD,273930,US,presencial,US,media,USA
8583,2025,senior,integral,Engineer,143320,USD,143320,US,presencial,US,media,USA
8584,2025,pleno,contrato,Data Analyst,100000,USD,100000,US,presencial,US,media,USA
8585,2025,pleno,contrato,Data Analyst,100000,USD,100000,US,presencial,US,media,USA
8586,2025,executivo,integral,Director of Machine Learning,230000,USD,230000,US,presencial,US,media,USA
8587,2025,executivo,integral,Director of Machine Learning,200000,USD,200000,US,presencial,US,media,USA
8588,2025,senior,contrato,Architect,148000,USD,148000,US,presencial,US,media,USA
8589,2025,senior,contrato,Architect,140000,USD,140000,US,presencial,US,media,USA
8590,2025,senior,integral,Data Specialist,63000,USD,63000,US,presencial,US,media,USA
8591,2025,senior,integral,Data Specialist,58992,USD,58992,US,presencial,US,media,USA
8592,2025,junior,parcial,Engineer,32000,USD,32000,US,remoto,US,media,USA
8593,2025,junior,parcial,Engineer,30000,USD,30000,US,remoto,US,media,USA
8594,2025,senior,integral,Product Owner,227700,USD,227700,US,presencial,US,media,USA
8595,2025,senior,integral,Product Owner,141000,USD,141000,US,presencial,US,media,USA
8596,2025,executivo,integral,Data Management,258100,USD,258100,US,presencial,US,media,USA
8597,2025,executivo,integral,Data Management,147100,USD,147100,US,presencial,US,media,USA
8598,2025,senior,integral,Platform Engineer,121900,USD,121900,BE,presencial,BE,media,BEL
8599,2025,senior,integral,Platform Engineer,76000,USD,76000,BE,presencial,BE,media,BEL
8600,2025,pleno,integral,AI Engineer,200000,USD,200000,US,presencial,US,media,USA
8601,2025,pleno,integral,AI Engineer,150000,USD,150000,US,presencial,US,media,USA
8602,2025,senior,integral,AI Engineer,238000,USD,238000,US,presencial,US,media,USA
8603,2025,senior,integral,AI Engineer,127400,USD,127400,US,presencial,US,media,USA
8604,2025,senior,integral,Associate,54000,USD,54000,US,presencial,US,media,USA
8605,2025,senior,integral,Associate,26000,USD,26000,US,presencial,US,media,USA
8606,2025,senior,integral,Data Architect,51240,EUR,53936,AT,presencial,AT,media,AUT
8607,2025,senior,integral,Data Architect,51240,EUR,53936,AT,presencial,AT,media,AUT
8608,2025,pleno,integral,Manager,172500,USD,172500,US,presencial,US,media,USA
8609,2025,pleno,integral,Manager,100000,USD,100000,US,presencial,US,media,USA
8610,2025,pleno,integral,Manager,155230,USD,155230,US,remoto,US,media,USA
8611,2025,pleno,integral,Manager,97040,USD,97040,US,remoto,US,media,USA
8612,2025,pleno,integral,Software Engineer,173800,USD,173800,US,remoto,US,media,USA
8613,2025,pleno,integral,Software Engineer,108760,USD,108760,US,remoto,US,media,USA
8614,2025,pleno,integral,Analyst,95495,USD,95495,US,presencial,US,media,USA
8615,2025,pleno,integral,Analyst,73920,USD,73920,US,presencial,US,media,USA
8616,2025,senior,integral,Member of Technical Staff,178100,USD,178100,US,presencial,US,media,USA
8617,2025,senior,integral,Member of Technical Staff,79800,USD,79800,US,presencial,US,media,USA
8618,2025,senior,integral,Software Engineer,185000,USD,185000,US,remoto,US,media,USA
8619,2025,senior,integral,Software Engineer,135000,USD,135000,US,remoto,US,media,USA
8620,2025,senior,integral,Analyst,196100,USD,196100,US,presencial,US,media,USA
8621,2025,senior,integral,Analyst,116700,USD,116700,US,presencial,US,media,USA
8622,2025,executivo,integral,Executive,422500,USD,422500,US,presencial,US,media,USA
8623,2025,executivo,integral,Executive,227500,USD,227500,US,presencial,US,media,USA
8624,2025,executivo,integral,Director,165125,GBP,209018,GB,remoto,GB,media,GBR
8625,2025,executivo,integral,Director,99075,GBP,125411,GB,remoto,GB,media,GBR
8626,2025,senior,integral,Developer,169050,USD,169050,US,presencial,US,media,USA
8627,2025,senior,integral,Developer,105000,USD,105000,US,presencial,US,media,USA
8628,2025,pleno,integral,Software Engineer,116412,CAD,83151,CA,presencial,CA,media,CAN
8629,2025,pleno,integral,Software Engineer,80964,CAD,57831,CA,presencial,CA,media,CAN
8630,2025,senior,integral,Full Stack Engineer,200000,USD,200000,US,presencial,US,media,USA
8631,2025,senior,integral,Full Stack Engineer,180000,USD,180000,US,presencial,US,media,USA
8632,2025,pleno,integral,Systems Engineer,165600,USD,165600,US,presencial,US,media,USA
8633,2025,pleno,integral,Systems Engineer,103000,USD,103000,US,presencial,US,media,USA
8634,2025,senior,integral,Engineer,158000,USD,158000,US,presencial,US,media,USA
8635,2025,senior,integral,Engineer,93000,USD,93000,US,presencial,US,media,USA
8636,2025,senior,integral,Software Engineer,200000,USD,200000,US,presencial,US,media,USA
8637,2025,senior,integral,Software Engineer,160000,USD,160000,US,presencial,US,media,USA
